WKT;full_id;osm_id;osm_type;highway;surface:lanes:forward;surface:lanes:backward;embedded_rails:lanes:forward;embedded_rails:lanes:backward;parking:condition:right;canoe;taxi;bus:lanes:forward;access:lanes:forward;embankment;emergency;survey:date;oneway:psv;oneway:bus;alt_name;motorcar;hazard;office;parking:condition:both;temporary;surface:lanes;sidewalk:right;sidewalk:left;parking:lane:right:capacity;covered;tunnel;maxweight:signed;cycleway:lane;maxaxleload;year_of_construction;construction;traffic_sign:backward;oneway:motorcycle;moped;traffic_calming;wikimedia_commons;mofa;abutters;embedded_rails;bus;bicycle:forward;noexit;maxlength;psv;incline;horse;sidewalk:both;parking:lane:right;bicycle:backward;name:etymology:wikidata;bus:lanes:backward;access:lanes:backward;bridge;source:date;traffic_sign;short_name;parking:lane:both;parking:lane:left;maxweight:destination;maxweight;postal_code;old_name;description;noname;turn:lanes:backward;hgv;wikipedia;wikidata;service;url;source:maxspeed;cycleway:left:oneway;name:zh;turn:lanes:forward;sidewalk:left:surface;motor_vehicle;layer;mapillary;lanes:backward;image;source:width;sidewalk:right:surface;cycleway:both:lane;smoothness;width;sidewalk:both:surface;embedded_rails:lanes;bus:lanes;access:lanes;junction;cycleway:left:lane;cycleway:right:lane;lane_markings;cycleway:both;ele;cycleway:right;cycleway:left;maxheight;access;cycleway;maxspeed:type;turn:lanes;foot;sidewalk;lit;lanes:forward;lanes;bicycle;oneway:moped;oneway:mofa;cyclestreet;zone:traffic;surface;oneway:bicycle;oneway;maxspeed;name
"LINESTRING Z (80024.5758047265 448281.325539124 0,80060.2481535024 448332.431592864 0)";w117856652;"117856652";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Wim Sonneveldplein
"LINESTRING Z (80025.1684042929 448455.850417868 0,80033.5542252949 448466.117328624 0,80052.8751465009 448477.677534376 0,80081.9939708909 448494.810057399 0,80090.0228261565 448499.151503241 0,80142.6606834569 448530.407800769 0)";w117856653;"117856653";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Middenweg
"LINESTRING Z (79864.4080931997 448258.366331432 0,79847.5830168265 448271.728056568 0,79836.313708851 448282.001664875 0,79799.1791778581 448310.736358943 0)";w117856654;"117856654";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Tom Mandersstraat
"LINESTRING Z (79724.1997313205 448266.512479118 0,79799.1791778581 448310.736358943 0,79841.6017594246 448335.845516296 0)";w117856655;"117856655";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Tom Mandersstraat
"LINESTRING Z (80437.4723430783 448307.035346569 0,80447.2735067519 448313.743253369 0,80468.6274479302 448328.145530736 0,80482.0383074525 448337.51462871 0,80494.9238790964 448347.570384469 0)";w117856656;"117856656";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Paul Steenbergenlaan
"LINESTRING Z (80181.2416366275 448219.729479396 0,80209.6926472735 448219.280329102 0,80210.5575132625 448219.267354693 0,80216.6937765429 448219.164177584 0,80251.8167451454 448222.287239705 0,80280.9177628311 448228.104614755 0,80298.4817266313 448233.271586885 0,80300.1436174816 448233.758546719 0,80301.9503186359 448234.287847053 0,80328.3067158108 448243.42920883 0)";w117856657;"117856657";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Paul Steenbergenlaan
"LINESTRING Z (80310.9509087534 448303.476818994 0,80312.9776601333 448292.574966135 0,80328.3067158108 448243.42920883 0)";w117856658;"117856658";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Wim Kanplein
"LINESTRING Z (79919.369378261 448107.195531371 0,79890.2072246619 448129.756126033 0)";w117856659;"117856659";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Henri ter Hallstraat
"LINESTRING Z (80007.8875712071 448370.896450717 0,80030.3441429234 448401.48182871 0)";w117856660;"117856660";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Bob de Langestraat
"LINESTRING Z (79890.2072246619 448129.756126033 0,79875.7688143253 448141.612966449 0,79863.822107023 448159.35209398 0,79856.7474434734 448182.83746656 0,79857.7688980326 448199.134894697 0,79861.7120639122 448214.776278727 0,79869.974144112 448229.084050279 0,79875.9223560417 448235.637495071 0,79917.1959474947 448281.083310854 0)";w117856661;"117856661";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Henri ter Hallstraat
"LINESTRING Z (80279.4261336498 448371.815359935 0,80246.481295978 448440.164290093 0)";w117856664;"117856664";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Vilniusstraat
"LINESTRING Z (80382.9178687302 448344.071324917 0,80388.5361959529 448339.647543315 0,80401.9070209943 448321.098339715 0,80413.0720269695 448305.619960126 0,80419.0064814243 448295.70566918 0)";w117856665;"117856665";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;NL:urban;;no;yes;"30";Guido van Dethstraat
"LINESTRING Z (80006.9188518604 448294.632466394 0,80024.5758047265 448281.325539124 0,80049.8768295446 448264.543265785 0,80053.6768194007 448262.026976216 0,80083.9195844935 448246.049659422 0,80087.6767295428 448244.335215127 0,80091.1489329669 448242.847603703 0,80124.0719471327 448231.147705613 0,80128.340046389 448230.082136686 0,80158.5243349267 448222.529620535 0,80181.2416366275 448219.729479396 0)";w117856666;"117856666";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Paul Steenbergenlaan
"LINESTRING Z (80100.896093873 448394.891005409 0,80148.1468303519 448454.569879111 0)";w117856667;"117856667";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Monacostraat
"LINESTRING Z (79805.7662501794 448200.786902811 0,79810.1076632084 448210.502444403 0,79820.5162600283 448238.753828557 0,79847.5830168265 448271.728056568 0)";w117856669;"117856669";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Tom Mandersstraat
"LINESTRING Z (79838.6561889475 448180.083514431 0,79829.5502624494 448180.855067718 0,79805.7662501794 448200.786902811 0,79780.8416233653 448219.734595076 0,79756.7968245681 448239.648352096 0,79724.1997313205 448266.512479118 0)";w117856670;"117856670";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Tom Mandersstraat
"LINESTRING Z (80178.4103193534 448281.762854325 0,80208.9146052158 448281.828120798 0,80211.8669294308 448281.839467651 0,80223.7857149583 448281.860975456 0,80246.9125994117 448285.330851513 0,80267.1219767204 448288.366089064 0,80279.0332987373 448292.471604008 0,80282.6632256179 448293.719107856 0,80310.9509087534 448303.476818994 0)";w117856672;"117856672";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Fie Carelsenlaan
"LINESTRING Z (80048.8108406382 448340.68204882 0,80031.0209508863 448353.812854413 0,80023.1038907127 448359.6625463 0,80007.8875712071 448370.896450717 0,79993.8927428892 448381.17732027 0,79962.4338920171 448405.686001097 0)";w117856675;"117856675";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Fie Carelsenlaan
"LINESTRING Z (79856.7474434734 448182.83746656 0,79852.3991122356 448181.768009503 0)";w117856676;"117856676";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Tom Mandersstraat
"LINESTRING Z (80246.481295978 448440.164290093 0,80257.8740384259 448446.336098398 0,80266.6770607724 448453.781898675 0,80275.3373404868 448462.698673649 0,80280.5220723858 448471.500643879 0,80284.6411953861 448478.371291029 0)";w117856678;"117856678";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Madridweg
"LINESTRING Z (80182.2491512968 448155.108537889 0,80207.537826022 448155.274339144 0,80209.3849375461 448155.291138977 0,80219.1008151719 448155.356816375 0,80223.9416769199 448155.395482014 0,80232.9492162286 448155.382791161 0,80225.6378596449 448147.180259947 0,80224.8766563543 448146.323737869 0,80219.1008151719 448155.356816375 0)";w117856679;"117856679";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Eduard Verkadelaan
"LINESTRING Z (80006.9188518604 448294.632466394 0,79984.4637921994 448311.18297302 0,79980.8513758019 448313.841150958 0,79957.9279061992 448330.732652667 0,79931.5375413503 448350.35817893 0,79903.2531614618 448371.392182539 0)";w117856680;"117856680";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Paul Steenbergenlaan
"LINESTRING Z (80187.0119172353 448355.820312325 0,80166.1249865647 448359.772470929 0,80145.278329752 448366.862047668 0,80118.7076189861 448381.370664075 0,80100.896093873 448394.891005409 0)";w117856681;"117856681";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Londensingel
"LINESTRING Z (80348.8712896262 448253.213802058 0,80319.5354794646 448295.870588727 0,80310.9509087534 448303.476818994 0)";w117856685;"117856685";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Wim Kanplein
"LINESTRING Z (80148.1468303519 448454.569879111 0,80090.0228261565 448499.151503241 0)";w117856688;"117856688";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Madridweg
"LINESTRING Z (79852.3991122356 448181.768009503 0,79838.6561889475 448180.083514431 0)";w117856689;"117856689";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Tom Mandersstraat
"LINESTRING Z (80148.1468303519 448454.569879111 0,80151.3537545199 448452.340752082 0,80172.9263677999 448438.296781382 0,80185.159509816 448434.129558419 0,80196.2830072735 448431.959698231 0,80211.0400328016 448431.282062755 0,80223.9052552927 448432.635783768 0,80235.202590382 448436.105007843 0,80246.481295978 448440.164290093 0)";w117856691;"117856691";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Madridweg
"LINESTRING Z (80147.8718712648 448075.017496377 0,80151.5569707149 448079.012553325 0,80155.130261072 448104.830168503 0,80155.2536156176 448105.729637982 0,80159.6203851026 448137.299350223 0)";w117856692;"117856692";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Ko van Dijkplein
"LINESTRING Z (80142.2270945069 448159.993367296 0,80103.4982699505 448170.066727023 0,80066.278772112 448184.62431338 0,80061.7690499039 448186.516996481 0,80058.368800224 448188.226094629 0,80022.4076573184 448206.548425047 0,80012.5436576083 448213.061672632 0,80011.8366596504 448213.528531503 0,79988.7574257787 448228.775360929 0)";w117856693;"117856693";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Eduard Verkadelaan
"LINESTRING Z (80100.896093873 448394.891005409 0,80025.1684042929 448455.850417868 0)";w117856694;"117856694";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Londensingel
"LINESTRING Z (80187.0119172353 448355.820312325 0,80211.6748409437 448355.071929078 0,80234.7094009026 448356.985288131 0,80258.0226530033 448362.37745834 0,80279.4261336498 448371.815359935 0)";w117856697;"117856697";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Londensingel
"LINESTRING Z (80176.7955008394 448586.756501376 0,80160.7044245665 448577.194784187 0,80132.4151559455 448560.394305723 0)";w117856701;"117856701";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;yes;"50";Middenweg
"LINESTRING Z (80142.2270945069 448159.993367296 0,80140.4826745794 448148.068705778 0,80146.8956820067 448140.784100295 0,80159.6203851026 448137.299350223 0,80172.3457942689 448137.520054319 0,80180.3159507979 448143.865470178 0,80182.2491512968 448155.108537889 0)";w117856705;"117856705";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Ko van Dijkplein
"LINESTRING Z (80048.8108406382 448340.68204882 0,80006.9188518604 448294.632466394 0,79963.8930329526 448246.285782831 0)";w117856706;"117856706";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Wim Sonneveldplein
"LINESTRING Z (79924.7846582639 448171.363786972 0,79935.0348735018 448166.335626595 0,79944.5321084456 448168.295724409 0,79955.1036914181 448181.422738791 0,79988.7574257787 448228.775360929 0,80024.5758047265 448281.325539124 0)";w117856707;"117856707";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Wim Sonneveldplein
"LINESTRING Z (80132.4151559455 448560.394305723 0,80130.7600649289 448559.439949103 0,80130.4182372856 448559.077877745 0,80123.7799490292 448555.438765232 0)";w117856714;"117856714";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;paving_stones;no;yes;"30";Middenweg
"LINESTRING Z (80186.1813933502 448591.878904421 0,80236.2471776869 448620.648839452 0,80287.5389049569 448649.723588171 0,80316.1964573133 448665.97416734 0,80432.869471777 448731.82660623 0)";w117856715;"117856715";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;paving_stones;;;"30";Middenweg
"LINESTRING Z (79841.6017594246 448335.845516296 0,79903.2531614618 448371.392182539 0,79962.4338920171 448405.686001097 0,79997.5714306979 448425.820879858 0,80005.8838796789 448433.028804961 0,80025.1684042929 448455.850417868 0)";w117856716;"117856716";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Middenweg
"LINESTRING Z (80328.3067158108 448243.42920883 0,80348.8712896262 448253.213802058 0)";w117856718;"117856718";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Paul Steenbergenlaan
"LINESTRING Z (80178.4103193534 448281.762854325 0,80173.856481339 448274.309061961 0,80158.5243349267 448222.529620535 0,80142.2270945069 448159.993367296 0)";w117856719;"117856719";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Ko van Dijkplein
"LINESTRING Z (80147.8718712648 448075.017496377 0,80142.9143891169 448075.448005849 0,80122.2424559922 448090.135061149 0,80099.1524145973 448106.093676843 0,80072.1376189399 448119.463058317 0,80039.3682933549 448134.120870765 0,79988.7258095673 448159.596591126 0,79980.2064508262 448165.13271106 0,79955.1036914181 448181.422738791 0)";w117856720;"117856720";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Guido de Moorstraat
"LINESTRING Z (79890.2072246619 448129.756126033 0,79908.541467074 448151.82383498 0,79924.7846582639 448171.363786972 0)";w117856721;"117856721";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;no;;;;no;yes;"30";Wim Sonneveldplein
"LINESTRING Z (80178.4103193534 448281.762854325 0,80146.8663063436 448289.268908103 0,80144.7426519972 448290.035204551 0,80113.0720690799 448301.449102023 0,80083.0471942126 448317.289444473 0,80082.3879177693 448317.733321573 0,80060.2481535024 448332.431592864 0)";w117856723;"117856723";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Fie Carelsenlaan
"LINESTRING Z (80279.4261336498 448371.815359935 0,80301.2850924632 448383.249462919 0,80318.1096504395 448396.839903812 0,80333.8737081897 448413.428432253 0,80348.8260751975 448434.502386518 0,80352.2631911878 448442.596189619 0)";w117856726;"117856726";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Londensingel
"LINESTRING Z (80013.3981245302 448465.218714406 0,79992.886415129 448480.838647558 0)";w117856730;"117856730";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;"30";Middenweg
"LINESTRING Z (79963.8930329526 448246.285782831 0,79941.2262820826 448263.373784686 0,79938.7278159387 448265.236301007 0,79920.0427829338 448279.104262548 0,79917.1959474947 448281.083310854 0,79870.2202538579 448315.117695999 0,79841.6017594246 448335.845516296 0)";w117856734;"117856734";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"30";Eduard Verkadelaan
"LINESTRING Z (78607.6075541805 451985.668962705 0,78606.8304412067 451994.939006793 0,78604.3376375295 452003.723500299 0,78597.8725814329 452014.738802288 0,78591.0942575314 452023.66693917 0,78512.5208397227 452133.923087092 0,78494.5861135814 452159.246699044 0,78435.5304142015 452241.162909479 0,78430.3890340357 452248.096534988 0,78426.4493179502 452253.76540225 0,78423.6841830837 452257.747077164 0,78421.7033597223 452260.537171566 0)";w120366407;"120366407";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;use_sidepath;;;;;use_sidepath;;;;;;;;"50";Leyweg
"LINESTRING Z (78414.7649797052 452266.152010838 0,78421.7033597223 452260.537171566 0)";w120436548;"120436548";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;use_sidepath;;;;;use_sidepath;;;;;;;yes;"50";Leyweg
"LINESTRING Z (78649.2087868101 451899.25988615 0,78646.812295569 451907.174929384 0)";w120439755;"120439755";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;use_sidepath;;;;;use_sidepath;;;;;asphalt;;yes;"50";Leyweg
"LINESTRING Z (78646.812295569 451907.174929384 0,78644.0510948946 451915.017672364 0,78642.0528044815 451918.475593404 0,78620.1900449732 451948.565893971 0,78612.5412298614 451963.816670192 0,78607.6075541805 451985.668962705 0)";w120448425;"120448425";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;use_sidepath;;;;;use_sidepath;;;;;asphalt;;yes;"50";Leyweg
"LINESTRING Z (83552.5802713178 452733.153108036 0,83506.2213310694 452702.739784369 0,83461.3302192178 452672.839908796 0)";w120580288;"120580288";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;bricks;no;yes;"30";Dillenburglaan
"LINESTRING Z (83461.3302192178 452672.839908796 0,83425.4159401277 452728.736848197 0,83459.7244474791 452752.523722249 0,83449.2524535038 452770.32217149 0,83499.7455549345 452808.742932001 0)";w120580290;"120580290";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;;;;;;;bricks;no;yes;"30";Dillenburglaan
"LINESTRING Z (83157.3451185945 452923.2313274 0,83245.7992654549 452917.126603434 0,83291.7276937114 452948.623059473 0,83338.6800202243 452980.29435888 0)";w120595232;"120595232";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;both;;;;;;;;;;no;yes;"30";Beetslaan
"LINESTRING Z (83151.0897507174 453085.792372802 0,83158.0122116404 453093.537285639 0,83202.8419400269 453124.536903875 0)";w120595240;"120595240";way;residential;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;right;yes;;;;;;;;paving_stones;no;yes;"30";Broekslootkade
