WKT;full_id;osm_id;osm_type;highway;sidewalk:left:surface;sidewalk:right:surface;bicycle:backward;destination:lanes;covered;sidewalk:both:surface;cycleway:both;cycleway:left;bicycle:forward;embedded_rails:lanes:forward;embedded_rails:lanes:backward;bus;oneway:bus;bus:lanes:forward;bus:lanes:backward;access:lanes:forward;access:lanes:backward;sidewalk:right;sidewalk:left;lanes:backward;destination:symbol:name;description;traffic_sign;placement:forward;destination:symbol;maxweight:signed;source:width;mapillary;image;embedded_rails:lanes;shoulder;mofa;motor_vehicle;loc_name;psv:lanes;carriageway_ref;voltage;cycleway;embedded_rails;tunnel;smoothness;change:lanes;wikidata;name:etymology:wikidata;placement;width;lane_markings;layer;bridge;priority_road;old_name;agricultural;destination:colour;destination;sidewalk;cycleway:right:lane;cycleway:right;operator;bus:lanes;access:lanes;zone:traffic;moped;turn:lanes:forward;turn:lanes:backward;ref;lanes:forward;destination:ref;destination:forward;destination:backward;maxheight;junction;turn:lanes;source:maxspeed;surface;oneway;old_ref;name;maxspeed;lit;lanes;foot;bicycle
"LINESTRING Z (80220.3402294554 456075.826362438 0,80227.6993919598 456076.09409287 0)";w837553905;"837553905";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;;asphalt;yes;;Burgemeester Patijnlaan;"50";yes;"1";;use_sidepath
"LINESTRING Z (79288.0310601934 453116.229382954 0,79288.2612355762 453123.247361728 0)";w843998194;"843998194";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S106;;;;;;;;;;yes;;Soestdijksekade;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (77303.2704527394 454976.179416535 0,77293.0444538309 454973.345737917 0,77276.307449441 454964.092953014 0,77261.3629889815 454952.842625914 0)";w846532225;"846532225";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;NL:urban;asphalt;yes;;Sportlaan;"50";yes;"1";;use_sidepath
"LINESTRING Z (77304.7573853768 454967.77707361 0,77313.8873875674 454968.480246495 0)";w846532227;"846532227";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;NL:urban;asphalt;yes;;Sportlaan;"50";yes;"1";;use_sidepath
"LINESTRING Z (82911.0155430628 454921.77838803 0,82900.1096859942 454914.369730993 0)";w863269820;"863269820";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;;;;;;;;"left|left|through|through;right";;asphalt;yes;;Schenkkade;"50";;"4";;use_sidepath
"LINESTRING Z (83801.5336103029 451389.444891648 0,83804.4369315977 451380.401392777 0,83810.0554422883 451364.030696979 0)";w864140620;"864140620";way;secondary;;;;"Den Haag-Zuid;Hoek v. Holland;Plaspoelpolder|Den Haag-Zuid;Hoek v. Holland;Plaspoelpolder|Delft;Rotterdam;Utrecht (A12);Amsterdam|Delft;Rotterdam;Utrecht (A12);Amsterdam";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes|not_right|not_left|yes;;;right_of:3;;;;;designated;Rotterdamsweg;no;;;;;;Gemeente Den Haag;;;NL:rural;;;;;;;;;default;;left|left|through|through;;asphalt;yes;S107;Laan van Delfvliet;"50";yes;"4";no;no
"LINESTRING Z (80972.3176616865 457027.423130433 0,80984.6764734612 457029.40907815 0)";w865362829;"865362829";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;asphalt;yes;;Waalsdorperweg;"50";;"1";no;no
"LINESTRING Z (79417.37297244 453081.727364729 0,79382.4031240422 453096.423683593 0)";w881979807;"881979807";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;"left;through|right";;S106;"2";;;;;;;NL:urban;;;;Soestdijksekade;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (79382.4031240422 453096.423683593 0,79369.8896097036 453103.457178498 0,79354.4989681805 453109.822253678 0)";w881979808;"881979808";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S106;;;;;;;"left;through|right";NL:urban;;yes;;Soestdijksekade;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (79806.1579431053 452923.81666686 0,79782.9201144542 452931.589695289 0,79770.5509152282 452933.256519056 0)";w881979809;"881979809";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S106;;;;;;;;NL:urban;asphalt;yes;;Soestdijksekade;"50";;"1";;use_sidepath
"LINESTRING Z (78836.0906433933 453974.114095615 0,78818.2770916799 453974.742762633 0,78810.116041823 453973.821672836 0)";w891349202;"891349202";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S104;;;;;;;;NL:urban;asphalt;yes;;Loosduinseweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (81247.7528793801 452625.371175896 0,81258.3815940145 452676.555817069 0,81269.9854050351 452732.922561494 0,81271.1308877814 452738.480453102 0,81274.6886805634 452755.475028928 0,81277.0799153843 452766.878643708 0)";w900809063;"900809063";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;;NL:urban;asphalt;;;Neherkade;"50";;"4";;no
"LINESTRING Z (83782.4494362418 455533.444658222 0,83791.4202849908 455550.97543837 0)";w902429218;"902429218";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;;;Schenkkade;"50";;"2";;
"LINESTRING Z (83507.793205059 455320.33218748 0,83509.7782471322 455321.071459564 0,83518.7212541707 455325.594240565 0,83520.732288406 455326.711475077 0)";w903169096;"903169096";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Schenkkade;"50";;"1";;
"LINESTRING Z (83512.7845875299 455326.569713883 0,83508.8466458687 455323.510616003 0,83507.793205059 455320.33218748 0)";w903169097;"903169097";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Schenkkade;"50";;"1";;use_sidepath
"LINESTRING Z (82672.158601312 453885.053073427 0,82655.7906366178 453881.362939709 0)";w912373240;"912373240";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;right;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Mercuriusweg;"50";yes;"2";;no
"LINESTRING Z (82677.9806252582 453878.436698383 0,82687.6472090784 453880.610771603 0)";w912373241;"912373241";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Mercuriusweg;"50";yes;"2";;no
"LINESTRING Z (82687.6472090784 453880.610771603 0,82696.1548327249 453882.312090634 0)";w912373244;"912373244";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Mercuriusweg;"50";yes;"2";;no
"LINESTRING Z (82682.6976895898 453887.336861556 0,82672.158601312 453885.053073427 0)";w912373245;"912373245";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;right;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Mercuriusweg;"50";yes;"2";;no
"LINESTRING Z (82691.4539041341 453889.156962551 0,82682.6976895898 453887.336861556 0)";w912373246;"912373246";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;right;;;;;;;;;;S100;;;;;;;;NL:urban;asphalt;yes;;Mercuriusweg;"50";yes;"2";;no
"LINESTRING Z (84117.0924003851 453747.843568604 0,84125.336497508 453754.180052511 0)";w917175859;"917175859";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S108;;;;;default;;through|through|right|right;;asphalt;yes;;Maanweg;"50";;"4";;no
"LINESTRING Z (80994.4066272248 456483.392298082 0,80939.5762454774 456455.955495927 0)";w921068615;"921068615";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through;;S100;"2";;;;;;;;asphalt;;;Laan Copes van Cattenburch;"50";yes;"3";;use_sidepath
"LINESTRING Z (80916.6881393127 456443.855718561 0,80928.5040562351 456447.029155864 0,80936.1857456722 456450.586868005 0,80939.5762454774 456455.955495927 0)";w921068616;"921068616";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;;asphalt;yes;;Laan Copes van Cattenburch;"50";yes;"1";;use_sidepath
"LINESTRING Z (80939.5762454774 456455.955495927 0,80934.4400777868 456454.874700038 0,80926.8170858941 456451.115821208 0,80916.6881393127 456443.855718561 0)";w921068617;"921068617";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;;;asphalt;yes;;Laan Copes van Cattenburch;"50";yes;"1";;use_sidepath
"LINESTRING Z (80916.6881393127 456443.855718561 0,80851.3357309746 456409.989080446 0,80845.3386408866 456406.79584948 0,80837.5148399413 456402.450339294 0)";w921068618;"921068618";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"left|through|through;right";;S100;"3";;;;;;;;asphalt;;;Laan Copes van Cattenburch;"50";yes;"4";;use_sidepath
"LINESTRING Z (80803.1274076539 456389.610059424 0,80745.9614323343 456362.432739623 0)";w921068619;"921068619";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lane;;;;;;;;;;;;;;;;;;;;;;;;;;;S100;;;;;;;merge_to_right|none;;;yes;;Burgemeester Patijnlaan;"50";yes;"2";;
"LINESTRING Z (76723.8237872179 454604.036346489 0,76730.5251134582 454605.477705195 0,76763.3840377428 454626.882605864 0,76796.3934924428 454648.285353083 0,76800.8339692789 454653.345442261 0)";w923311531;"923311531";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;NL:urban;asphalt;yes;;Sportlaan;"50";;"1";;no
"LINESTRING Z (76800.8339692789 454653.345442261 0,76794.7903395893 454651.426293476 0,76759.7600122182 454632.325371775 0,76728.6552684203 454609.535331077 0,76723.8237872179 454604.036346489 0)";w923311532;"923311532";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;;;NL:urban;asphalt;yes;;Sportlaan;"50";;"1";;no
"LINESTRING Z (78723.0916211818 452512.09051771 0,78754.0667555931 452534.271866944 0,78756.8552154054 452536.287771401 0,78759.7575351191 452538.123893311 0,78766.4522176068 452543.028802955 0)";w938576021;"938576021";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|left|right;NL:urban;asphalt;yes;;Almeloplein;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (77397.1753521501 452407.246010436 0,77430.0875326227 452376.744332952 0,77445.0676360485 452363.836671927 0,77450.2270545138 452359.91730009 0,77453.7126376942 452357.759904826 0,77463.6696822609 452351.796256635 0)";w938601573;"938601573";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S104;;;;;;;left|through|through|right;NL:urban;asphalt;yes;;Houtwijklaan;"50";;"4";;use_sidepath
"LINESTRING Z (82938.4849509847 454885.082938458 0,82943.6209268552 454887.968466399 0)";w952695121;"952695121";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;slight_left|through|slight_right;;asphalt;yes;;Schenkkade;"50";;"3";;use_sidepath
"LINESTRING Z (82911.39034444 454873.813799771 0,82922.558055802 454875.154249241 0)";w952695123;"952695123";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;;;;;;;;"left;slight_left|through";;asphalt;yes;;Schenkkade;"50";;"2";;use_sidepath
"LINESTRING Z (82913.1753405514 454923.204794759 0,82911.0155430628 454921.77838803 0)";w952695127;"952695127";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1";yes;;;;;;;;;;;;;;;;;;;;;;;"left|left|through|through;right";;asphalt;yes;;Schenkkade;"50";;"4";;use_sidepath
"LINESTRING Z (79569.0035389704 458520.121649576 0,79573.3021727398 458515.338325701 0,79596.1477611164 458500.626050089 0,79602.3051130819 458495.970350768 0,79609.1613016707 458489.957621163 0,79619.3183163228 458481.580312654 0,79638.3575420738 458462.530538109 0,79648.3128159306 458450.328449426 0,79657.2271332369 458439.510851984 0)";w958476752;"958476752";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3";no;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Nieuwe Parklaan;"50";yes;;use_sidepath;use_sidepath
"LINESTRING Z (79657.2271332369 458439.510851984 0,79653.0479255073 458451.280432201 0,79643.8852920057 458465.150767984 0,79635.5848433102 458475.781044602 0,79625.4644909671 458486.127351399 0,79615.7075325377 458495.13285606 0,79608.4065424904 458500.729471756 0,79600.0520417018 458506.43109567 0,79575.809262949 458518.91676949 0,79569.0035389704 458520.121649576 0)";w958476753;"958476753";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"3";no;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Nieuwe Parklaan;"50";yes;;use_sidepath;use_sidepath
"LINESTRING Z (75089.701749196 451843.731694494 0,75121.5727428597 451869.125766447 0,75130.9616621098 451876.608807296 0)";w958524919;"958524919";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;through|right;;;yes;;Monsterseweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (75128.7776146737 451883.309328986 0,75117.252297841 451873.946590595 0,75093.3480808616 451855.479695355 0,75059.5978685863 451828.858529266 0)";w958524920;"958524920";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;yes;;Monsterseweg;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (74960.1757784573 451755.754886053 0,75016.0345569157 451791.879471087 0)";w958524921;"958524921";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through;;;"2";;;;;;;;;;;Monsterseweg;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (75157.3606265432 451906.486297894 0,75139.1084171799 451891.344793466 0,75128.7776146737 451883.309328986 0)";w958524922;"958524922";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|through;;asphalt;yes;;Monsterseweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (79273.9963061373 453193.245117822 0,79269.5488389349 453188.539046026 0,79267.3638958419 453183.776308325 0,79266.7008259626 453178.511938288 0)";w977951613;"977951613";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S106;;;;;;roundabout;;;;yes;;Soestdijkseplein;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (76399.872994758 454384.251050094 0,76402.4246818043 454382.563857507 0,76406.2214417988 454381.124070834 0,76410.2778217545 454380.92648935 0)";w977959781;"977959781";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Gemeente Den Haag;;;NL:urban;;;;S200;;;;;;roundabout;;NL:urban;asphalt;;;;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (78931.4587034338 457833.088624267 0,78929.3710787277 457836.826061143 0,78927.3754938224 457841.652599381 0,78926.0142272171 457845.3900541 0,78925.2405531947 457849.463477014 0)";w987919124;"987919124";way;secondary;;paving_stones;use_sidepath;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tram;;;;;;;;;;;;;;;;right;;lane;;;;;;;;;;;;;;;;;asphalt;;;Prins Willemstraat;"50";;"2";;
"LINESTRING Z (80664.7340344749 451560.473456156 0,80659.4896760449 451567.194814624 0,80637.378514439 451596.255959395 0,80534.3755864073 451731.613645607 0,80506.9117253405 451767.36514781 0)";w988419677;"988419677";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S106;;;;;;;;NL:urban;;yes;;Middachtenweg;"50";;"2";;no
"LINESTRING Z (80658.6647011231 451549.614618267 0,80664.5154694713 451542.149797566 0,80688.6228669575 451511.200717064 0,80701.1670489273 451497.093147756 0,80711.0204229756 451486.575398922 0,80714.5384839165 451482.78410795 0,80718.0248563334 451478.247752802 0)";w988419678;"988419678";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;no;;;S106;;;;;;;;NL:urban;;yes;;Middachtenweg;"50";;"2";no;no
"LINESTRING Z (80622.9120222114 451597.384404005 0,80630.65215639 451585.507110694 0,80643.7358530853 451568.498194422 0,80648.4089295771 451562.575395729 0,80654.0590317965 451555.458508464 0)";w988419679;"988419679";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;S106;;;;;;;"left|through|through;right";NL:urban;;yes;;Middachtenweg;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (80518.3254143583 457267.100360951 0,80520.4974526297 457279.430550374 0,80524.9395798394 457293.707453057 0,80527.1423427874 457298.9378038 0,80529.4131383738 457303.677524301 0)";w1000346382;"1000346382";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Doctor Aletta Jacobsweg;"50";;"1";;use_sidepath
"LINESTRING Z (80512.7805919868 457239.141955661 0,80518.3254143583 457267.100360951 0)";w1000346383;"1000346383";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Doctor Aletta Jacobsweg;"50";;;;use_sidepath
"LINESTRING Z (80523.6221170684 457307.325055929 0,80520.2072215024 457300.321321474 0,80518.4249971374 457296.631406415 0,80513.5426689354 457282.706056001 0,80510.9980912387 457271.126994998 0)";w1000346385;"1000346385";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"slight_left;through|slight_right;right";;asphalt;yes;;Doctor Aletta Jacobsweg;"50";yes;"2";;use_sidepath
"LINESTRING Z (80510.9980912387 457271.126994998 0,80503.6873947352 457242.404989552 0)";w1000346386;"1000346386";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"left;through|slight_right";;asphalt;yes;;Doctor Aletta Jacobsweg;"50";;"2";;use_sidepath
"LINESTRING Z (84090.6927871182 451596.783730002 0,84055.7004306855 451603.824856496 0)";w1025388403;"1025388403";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NL:urban;;;;;;;;;;;;;asphalt;yes;;Laan van Hoornwijck;"50";;"3";no;no
"LINESTRING Z (78958.8100234765 458284.085240096 0,78960.1837467885 458278.033049817 0,78962.2115840409 458267.708970196 0)";w1031503258;"1031503258";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tram;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;asphalt;yes;;Badhuiskade;"50";;"1";use_sidepath;use_sidepath
"LINESTRING Z (78962.1011349043 458252.421278983 0,78962.0153917135 458246.814258657 0,78961.628417096 458232.710326585 0)";w1031503259;"1031503259";way;secondary;paving_stones;;;;;;;lane;use_sidepath;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tram;;;;;;;;;;;;;;;;left;;;;;;;;;;;;;;;;;;;asphalt;;;Jurriaan Kokstraat;"50";;"2";;
"LINESTRING Z (78976.4953156464 458430.232339954 0,78964.121597205 458416.356205687 0,78950.3568379526 458401.577782481 0,78946.583559617 458397.674054818 0,78943.6117264635 458393.758070632 0,78941.914969505 458390.334455178 0,78940.4374108734 458386.907487186 0,78939.7730882752 458383.790781076 0,78939.4310993003 458380.246293728 0)";w1031503266;"1031503266";way;secondary;;;;;;;;;;;;;;yes|;yes|;no|yes;no|yes;;;;;;;;;;;;;;;;;;;;;lane;tram;;;;;;;;;;;;;;;;both;;;;;;;;;;;;;;;;;;;asphalt;;;Gevers Deynootweg;"50";yes;"4";;
"LINESTRING Z (78941.1890016397 457958.526302242 0,78943.7748082386 457973.475680855 0)";w1031504405;"1031504405";way;secondary;;;;;;;;lane;use_sidepath;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tram;;;;;;;;;;;;;;;;left;;;;;;;;;;;;;;;;;;;asphalt;;;Jurriaan Kokstraat;"50";;"2";;
"LINESTRING Z (79013.1042921683 457729.009950951 0,79004.108986065 457738.561381264 0)";w1031506545;"1031506545";way;secondary;;;;;;;;;;;;;;;;;;;;"3";;;;;;;;;;;;;;;;;;lane;tram;;;;;;;;;;;;;;;;both;;;;;;;;;left|through|right;;;;;;;;;;asphalt;;;Prins Willemstraat;"50";;"4";;
"LINESTRING Z (79026.2983718816 457715.299423155 0,79013.1042921683 457729.009950951 0)";w1031506546;"1031506546";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;tram;;;;;;;;;;;;;;;;right;;lane;;;;;;;left;;;;;;;;;;asphalt;;;Prins Willemstraat;"50";;"2";;
"LINESTRING Z (79004.108986065 457738.561381264 0,78999.8502776656 457743.277812997 0,78994.1898848106 457749.540156792 0,78989.3590723028 457754.932999784 0)";w1031506547;"1031506547";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lane;tram;;;;;;;;;;;;;;;;both;;;;;;;;;;;;;;;;;;;asphalt;;;Prins Willemstraat;"50";;"2";;
"LINESTRING Z (80179.7719283488 451752.127852576 0,80167.9744839505 451743.19167629 0,80163.1043586373 451739.603905902 0,80154.0093563445 451731.99583877 0,80150.219779816 451728.636648264 0,80141.1254107501 451720.616877661 0,80135.7046793704 451715.546326028 0,80128.7877992811 451709.530178584 0,80118.7464582149 451700.58997383 0)";w1031521436;"1031521436";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;;sign;;yes;;Erasmusweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (80061.7924397611 451643.405568716 0,80122.0360742516 451693.96417804 0)";w1031521437;"1031521437";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;merge_to_left|none;sign;;yes;;Erasmusweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (79958.7260325292 451555.792697615 0,79966.1723423403 451561.856277995 0,79969.4125667625 451564.711743124 0,80061.7924397611 451643.405568716 0)";w1031521438;"1031521438";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;;sign;;yes;;Erasmusweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (80250.2942289598 451811.179628996 0,80179.7719283488 451752.127852576 0)";w1031521439;"1031521439";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;merge_to_left|none;sign;;yes;;Erasmusweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (80184.6734908833 451745.477884843 0,80278.4860006478 451824.999786548 0)";w1031521440;"1031521440";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;;sign;;yes;;Erasmusweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (80346.185532881 451901.84355606 0,80344.9164494669 451898.646737768 0,80342.7897276809 451894.071840764 0,80334.3554744355 451881.535204981 0,80299.2276823089 451852.129018933 0,80250.2942289598 451811.179628996 0)";w1031521441;"1031521441";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;S105;;;;;;;;sign;;yes;;Erasmusweg;"50";;"2";use_sidepath;use_sidepath
"LINESTRING Z (84952.6805187236 451122.605164305 0,84891.9628855961 451069.83696161 0)";w1036366523;"1036366523";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;||yes;yes|yes|no;;;;;;;;;;;;"left;through|right|";;asphalt;yes;;Ypenburgse Boslaan;"50";;"3";use_sidepath;use_sidepath
"LINESTRING Z (85067.8175981223 451223.069090992 0,85028.5262819628 451190.539459216 0)";w1036366530;"1036366530";way;secondary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;left|none;;;yes;;Ypenburgse Boslaan;"50";;"2";use_sidepath;use_sidepath
